Sample_year,Latitude,Longitude,Location,Sample_ID,Sample_depth,Bulk_dens_rep1,Bulk_dens_rep2,Bulk_dens_rep3,C_ton_ha,pH,Ca_MEQ_100g,Mg_MEQ_100g,K_MEQ_100g,Na_MEQ_100g,S_MEQ_100g,H_MEQ_100g,Al_MEQ_100g,C_perc,N_perc,OM_perc,P_ppm,K_ppm,Na_ppm,Sand_CoarsePart,Sand_FinePart,Silt,Tot_clay,SoilColor,SoilColorObs,LC_type,LC_age,LU_type,LULC_hist,Man_mec_ag,Num_burn,Fert_use
1994,-9999,-9999,Bragantina,BA04-94,40-60,-9999,-9999,-9999,-9999,5.3,1,0.4,0.01,-9999,-9999,-9999,0.2,0.35,0.06,0.6,4,-9999,-9999,30,44,9,16,10yr 6/6,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA04-94,60-80,-9999,-9999,-9999,-9999,5.4,0.7,0.4,0.01,-9999,-9999,-9999,0.2,0.31,0.04,0.53,3,-9999,-9999,34,40,4,22,10yr 6/6,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA04-94,80-100,-9999,-9999,-9999,-9999,5.1,0.4,0.1,0.01,-9999,-9999,-9999,0.5,0.09,0.06,0.15,1,-9999,-9999,33,42,8,17,10yr 7/8,"yellow orange, gray mottles",,,,,,,
1994,-9999,-9999,Bragantina,BA05-94,0-20,1.2,-9999,-9999,11.28,4.6,0.3,0.2,0.01,-9999,-9999,-9999,0.6,0.47,0.07,0.81,1,-9999,-9999,43,33,9,15,10yr 4/4,brown,,,,,,,
1994,-9999,-9999,Bragantina,BA05-94,20-40,1.59,-9999,-9999,9.85,4.7,0.4,0.2,0.02,-9999,-9999,-9999,0.7,0.31,0.06,0.53,1,-9999,-9999,32,30,6,32,10yr 6/8,"bright yellowish brown, mottled dark",,,,,,,
1994,-9999,-9999,Bragantina,BA05-94,40-60,1.6,-9999,-9999,11.2,4.7,0.4,0.2,0.01,-9999,-9999,-9999,0.7,0.35,0.06,0.6,1,-9999,-9999,32,30,8,30,7.5yr 6/8,orange,,,,,,,
1994,-9999,-9999,Bragantina,BA05-94,60-80,-9999,-9999,-9999,-9999,4.9,0.4,0.2,0.01,-9999,-9999,-9999,0.8,0.31,0.06,0.53,1,-9999,-9999,33,30,1,36,7.5yr 6/8,"orange, mottled dark",,,,,,,
1994,-9999,-9999,Bragantina,BA05-94,80-100,-9999,-9999,-9999,-9999,4.8,0.4,0.2,0.01,-9999,-9999,-9999,0.6,0.61,0.06,1.05,1,-9999,-9999,32,35,16,17,7.5yr 5/8,"bright brown, mottled dark",,,,,,,
1994,-9999,-9999,Bragantina,BA06-94,0-20,1.53,-9999,-9999,24.17,4.5,0.5,0.2,0.02,-9999,-9999,-9999,0.7,0.79,0.08,1.36,4,-9999,-9999,32,43,6,31,10yr 3/3,dark brown,,,,,,,
1994,-9999,-9999,Bragantina,BA06-94,20-40,1.6,-9999,-9999,12.16,4.7,0.4,0.2,0.01,-9999,-9999,-9999,0.7,0.38,0.07,0.65,1,-9999,-9999,30,43,10,17,10yr 4/4,brown,,,,,,,
1994,-9999,-9999,Bragantina,BA06-94,40-60,1.48,-9999,-9999,26.34,4.8,0.4,0.2,0.01,-9999,-9999,-9999,0.7,0.89,0.05,1.53,1,-9999,-9999,28,42,4,26,10yr 4/6,"brown, dark mottled",,,,,,,
1994,-9999,-9999,Bragantina,BA06-94,60-80,-9999,-9999,-9999,-9999,4.8,0.4,0.1,0.01,-9999,-9999,-9999,0.6,0.34,0.05,0.59,1,-9999,-9999,29,26,29,16,7.5yr 6/8,"orange, dark mottled",,,,,,,
1994,-9999,-9999,Bragantina,BA06-94,80-100,-9999,-9999,-9999,-9999,4.3,0.4,0.1,0.01,-9999,-9999,-9999,0.6,0.22,0.05,0.38,1,-9999,-9999,29,42,9,20,7.5yr 6/8,"orange, less mottled",,,,,,,
1994,-9999,-9999,Bragantina,BA07-94,0-20,1.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,,,,,,,
1994,-9999,-9999,Bragantina,BA07-94,20-40,1.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,,,,,,,
1994,-9999,-9999,Bragantina,BA07-94,40-60,1.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,,,,,,,
1994,-9999,-9999,Bragantina,BA07-94,60-80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,,,,,,,
1994,-9999,-9999,Bragantina,BA07-94,80-100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,,,,,,,
1994,-9999,-9999,Bragantina,BA08-94,0-20,-9999,-9999,-9999,-9999,4.9,1.2,0.3,0.01,-9999,-9999,-9999,0.3,0.52,0.06,0.9,1,-9999,-9999,53,33,6,8,10yr 3/3,"dark brown, fine roots",,,,,,,
1994,-9999,-9999,Bragantina,BA08-94,20-40,-9999,-9999,-9999,-9999,5,0.7,0.2,0.01,-9999,-9999,-9999,0.6,0.52,0.07,0.9,1,-9999,-9999,39,31,9,21,10yr 5/4,"dull yellowish brown, sticry",,,,,,,
1994,-9999,-9999,Bragantina,BA08-94,40-60,-9999,-9999,-9999,-9999,4.9,0.5,0.2,0.01,-9999,-9999,-9999,0.8,0.37,0.06,0.64,1,-9999,-9999,37,28,7,28,10yr 6/8,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA08-94,60-80,-9999,-9999,-9999,-9999,4.9,0.4,0.2,0.01,-9999,-9999,-9999,0.8,0.89,0.05,1.53,1,-9999,-9999,35,29,3,33,10yr 6/8,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA08-94,80-100,-9999,-9999,-9999,-9999,5,0.3,0.2,0.01,-9999,-9999,-9999,0.6,0.06,0.04,0.1,1,-9999,-9999,37,34,1,30,10yr 6/8,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA09-94,0-20,1.38,-9999,-9999,17.38,4.7,1,0.2,0.02,-9999,-9999,-9999,0.1,0.63,0.07,1.09,1,-9999,-9999,64,24,4,8,10yr 3/3,"dark brown, fine roots",,,,,,,
1994,-9999,-9999,Bragantina,BA09-94,20-40,1.6,-9999,-9999,11.2,4.8,0.4,0.2,0.01,-9999,-9999,-9999,0.1,0.35,0.06,0.6,1,-9999,-9999,54,22,4,20,10yr 5/6,yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA09-94,40-60,1.47,-9999,-9999,4.11,4.9,0.2,0.2,0.01,-9999,-9999,-9999,0.1,0.14,0.06,0.24,1,-9999,-9999,47,22,5,26,10yr 6/6,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA09-94,60-80,-9999,-9999,-9999,-9999,4.8,0.3,0.2,0.01,-9999,-9999,-9999,0.4,0.36,0.05,0.62,1,-9999,-9999,47,22,5,26,10yr 6/8,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA09-94,80-100,-9999,-9999,-9999,-9999,4.8,0.3,0.1,0.01,-9999,-9999,-9999,0.7,0.17,0.06,0.29,1,-9999,-9999,47,22,5,26,10yr 6/8,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA10-94,0-20,1.23,-9999,-9999,19.18,5,2.5,0.3,0.02,-9999,-9999,-9999,0.1,0.78,0.1,1.34,85,-9999,-9999,37,36,10,17,10yr 4/3,dull yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA10-94,20-40,1.45,-9999,-9999,15,5.5,2,0.3,0.01,-9999,-9999,-9999,0.1,0.61,0.08,1.05,34,-9999,-9999,33,36,11,20,10yr 5/6,yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA10-94,40-60,1.54,-9999,-9999,6.46,5.6,1.2,0.3,0.01,-9999,-9999,-9999,0.1,0.21,0.07,0.36,1,-9999,-9999,27,32,8,33,10yr 6/8,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA10-94,60-80,-9999,-9999,-9999,-9999,5.2,0.8,0.3,0.01,-9999,-9999,-9999,0.4,0.22,0.06,0.38,1,-9999,-9999,29,34,3,34,7.5yr 5/8,bright brown,,,,,,,
1994,-9999,-9999,Bragantina,BA10-94,80-100,-9999,-9999,-9999,-9999,4.8,0.5,0.2,0.01,-9999,-9999,-9999,0.7,0.01,0.06,0.02,1,-9999,-9999,26,31,3,40,7.5yr 6/8,orange,,,,,,,
1994,-9999,-9999,Bragantina,BA11-94,0-20,1.39,-9999,-9999,22.08,4.5,0.4,0.2,0.01,-9999,-9999,-9999,0.9,0.8,0.07,1.38,2,-9999,-9999,65,17,3,15,10yr 4/3,dull yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA11-94,20-40,1.5,-9999,-9999,14.7,4.9,0.2,0.1,0.01,-9999,-9999,-9999,0.9,0.49,0.07,0.84,1,-9999,-9999,60,16,7,17,10yr 4/4,brown,,,,,,,
1994,-9999,-9999,Bragantina,BA11-94,40-60,1.52,-9999,-9999,29.18,4.9,0.2,0.1,0.01,-9999,-9999,-9999,0.8,0.96,0.06,1.65,1,-9999,-9999,50,15,7,19,10yr 5/6,yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA11-94,60-80,-9999,-9999,-9999,-9999,4.7,0.2,0.1,0.01,-9999,-9999,-9999,0.7,0.29,0.05,0.5,1,-9999,-9999,59,16,5,20,10yr 6/8,bright yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA11-94,80-100,-9999,-9999,-9999,-9999,4.8,0.2,0.1,0.01,-9999,-9999,-9999,0.7,0.41,0.05,0.71,1,-9999,-9999,58,17,6,19,10yr 6/8,bright yellowish brown,,,,,,,
1992,9846800,742950,Ponta de Pedras,P001-92,0-20,-9999,-9999,-9999,-9999,4.8,0.3,0.4,0.02,0.04,0.76,5.9,1.5,1.42,0.22,2.45,1,-9999,-9999,23,38,22,17,7.5YR 1.7/1,"BLACK, M",SS 3,12.5,Abandoned pasture,1976-forest; 1978-pasture (mec/burn); 1979-fallow (planted and abandoned),Mechanized,1,no
1992,9846800,742950,Ponta de Pedras,P001-92,20-40,-9999,-9999,-9999,-9999,4.9,0.1,0.5,0.01,0.02,0.63,4.7,1.1,0.74,0.15,1.28,1,-9999,-9999,17,39,19,25,7.5YR 4/3,"BROWN, M",SS 3,12.5,Abandoned pasture,1976-forest; 1978-pasture (mec/burn); 1979-fallow (planted and abandoned),Mechanized,1,no
1992,9846800,742950,Ponta de Pedras,P001-92,40-60,-9999,-9999,-9999,-9999,4.9,0,0.5,0.01,0.02,0.62,2.9,1.2,0.68,0.15,1.17,1,-9999,-9999,18,33,22,27,7.5YR 5/4,"DULL BROWN, M",SS 3,12.5,Abandoned pasture,1976-forest; 1978-pasture (mec/burn); 1979-fallow (planted and abandoned),Mechanized,1,no
1992,9846800,742950,Ponta de Pedras,P001-92,60-80,-9999,-9999,-9999,-9999,4.9,0,0.4,0.01,0.02,0.43,2.9,1.2,0.56,0.11,0.97,1,-9999,-9999,18,35,15,32,7.5YR 5/4,"DULL BROWN, M, 10% MOTTLE-7.5R 3/4-DARK RED",SS 3,12.5,Abandoned pasture,1976-forest; 1978-pasture (mec/burn); 1979-fallow (planted and abandoned),Mechanized,1,no
1992,9846800,742950,Ponta de Pedras,P001-92,80-100,-9999,-9999,-9999,-9999,4.8,0,0.4,0.01,0.02,0.43,2.4,1.3,0.44,0.11,0.76,1,-9999,-9999,16,31,14,39,7.5YR 4/4,"DULL BROWN, M, STONES, 20% MOTTLE-7.5R 3/4-DARK RED",SS 3,12.5,Abandoned pasture,1976-forest; 1978-pasture (mec/burn); 1979-fallow (planted and abandoned),Mechanized,1,no
1993,-9999,-9999,Ponta de Pedras,P001-93,0-20,-9999,-9999,-9999,-9999,4,1.2,0.2,0.14,-9999,-9999,-9999,4.2,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,,10YR 5/6,YELLOWISH BROWN,,,,,,,
1993,-9999,-9999,Ponta de Pedras,P001-93,20-40,-9999,-9999,-9999,-9999,4.2,0.6,0.3,0.12,-9999,-9999,-9999,9.9,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,,10YR 5/6,YELLOWISH BROWN,,,,,,,
1993,-9999,-9999,Ponta de Pedras,P001-93,40-60,-9999,-9999,-9999,-9999,4.2,1,2,0.1,-9999,-9999,-9999,8,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 5/4,DULL YELLOWISH BROWN,,,,,,,
1993,-9999,-9999,Ponta de Pedras,P001-93,60-80,-9999,-9999,-9999,-9999,3,0.8,0.2,0.08,-9999,-9999,-9999,13.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 5/4,"DULL YELLOWISH BROWN, 50% MOTTLE-10YR 4/1-BROWNISH GRAY",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P001-93,80-100,-9999,-9999,-9999,-9999,3.8,1.2,0.3,0.1,-9999,-9999,-9999,9.7,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 5/4,DULL YELLOWISH BROWN,,,,,,,
1992,-9999,-9999,Ponta de Pedras,P002-92,0-20,-9999,-9999,-9999,-9999,5.2,0.8,1.2,0.03,0.03,2.06,4.2,0.3,0.81,0.19,1.4,1,-9999,-9999,15,42,24,19,10YR 3/1,"BROWNISH BLACK, M",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P002-93,0-20,-9999,-9999,-9999,-9999,3.9,2.6,0.3,0.23,-9999,-9999,-9999,3,-9999,-9999,-9999,8,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/8,"BRIGHT BROWN, 50% MOTTLE-10YR 4/1-BROWNISH GRAY",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P002-93,20-40,-9999,-9999,-9999,-9999,4.2,1.2,0.2,0.13,-9999,-9999,-9999,4.9,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,,10YR 5/8,YELLOWISH BROWN,,,,,,,
1993,-9999,-9999,Ponta de Pedras,P002-93,40-60,-9999,-9999,-9999,-9999,3.9,0.7,0.2,0.08,-9999,-9999,-9999,4.4,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,,10YR 6/4,DULL YELLOW ORANGE,,,,,,,
1993,-9999,-9999,Ponta de Pedras,P002-93,60-80,-9999,-9999,-9999,-9999,4.2,0.7,0.2,0.07,-9999,-9999,-9999,5.4,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,,10YR 6/8,"BRIGHT YELLOWISH BROWN, 50% MOTTLE-10YR 6/3-DULL YELLOW ORANGE",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P002-93,80-100,-9999,-9999,-9999,-9999,3.5,0.9,1,0.05,-9999,-9999,-9999,4.2,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,,10YR 6/8,"BRIGHT YELLOWISH BROWN, 50% MOTTLE-10YR 6/3-DULL YELLOW ORANGE",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P003-92,0-20,-9999,-9999,-9999,-9999,4.7,0.1,0.9,0.02,0.02,1.04,5.2,1.8,1.25,0.22,2.15,1,-9999,-9999,35,39,16,10,7.5YR 3/2,"BROWNISH BLACK, D",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P003-92,20-40,-9999,-9999,-9999,-9999,4.6,0,0.4,0.02,0.02,0.44,3.6,2.1,0.5,0.15,0.86,1,-9999,-9999,32,39,13,16,7.5YR 3/2,"BROWNISH BLACK, D",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P003-92,40-60,-9999,-9999,-9999,-9999,4.6,0,0.3,0.02,0.02,0.34,2.2,1.9,0.23,0.15,0.57,1,-9999,-9999,22,35,28,15,7.5YR 4/3,"BROWN, D",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P003-92,60-80,-9999,-9999,-9999,-9999,4.7,0,0.3,0.02,0.02,0.34,1.7,2,0.35,0.11,0.6,1,-9999,-9999,35,35,12,18,7.5YR 4/2,"GRAYISH BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P003-92,80-100,-9999,-9999,-9999,-9999,4.8,0,0.3,0.01,0.01,0.34,1.6,2.5,0.29,0.15,0.5,1,-9999,-9999,30,35,12,23,7.5YR 4/2,"GRAYISH BROWN, M",,,,,,,
1993,9842477,737122,Ponta de Pedras,P003-93,0-20,-9999,-9999,-9999,-9999,4.1,0.7,0.2,0.04,-9999,-9999,-9999,1.5,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 5/3,DULL YELLOWISH BROWN,SS 2,8,Swidden agriculture,1983-forest (old growth); 1984-manioc; 1986-fallow,Manual,1,no
1993,9842477,737122,Ponta de Pedras,P003-93,20-40,-9999,-9999,-9999,-9999,4.2,0.5,0.3,0.02,-9999,-9999,-9999,2.2,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 5/2,GRAYISH YELLOW BROWN,SS 2,8,Swidden agriculture,1983-forest (old growth); 1984-manioc; 1986-fallow,Manual,1,no
1993,9842477,737122,Ponta de Pedras,P003-93,40-60,-9999,-9999,-9999,-9999,4.2,0.7,0.1,0.02,-9999,-9999,-9999,2.6,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/2,GRAYISH BROWN,SS 2,8,Swidden agriculture,1983-forest (old growth); 1984-manioc; 1986-fallow,Manual,1,no
1993,9842477,737122,Ponta de Pedras,P003-93,60-80,-9999,-9999,-9999,-9999,4.3,0.7,0.2,0.02,-9999,-9999,-9999,3,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/6,"BRIGHT BROWN, 50% MOTTLE-7.5YR 6/2-GRAYISH BROWN",SS 2,8,Swidden agriculture,1983-forest (old growth); 1984-manioc; 1986-fallow,Manual,1,no
1993,9842477,737122,Ponta de Pedras,P003-93,80-100,-9999,-9999,-9999,-9999,4.3,0.5,0.2,0.02,-9999,-9999,-9999,3,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/8,BRIGHT BROWN,SS 2,8,Swidden agriculture,1983-forest (old growth); 1984-manioc; 1986-fallow,Manual,1,no
1993,-9999,-9999,Ponta de Pedras,P004-93,0-20,-9999,-9999,-9999,-9999,4.1,0.5,0.4,0.05,-9999,-9999,-9999,1.8,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 6/1,BROWNISH GRAY,,,,,,,
1993,-9999,-9999,Ponta de Pedras,P004-93,20-40,-9999,-9999,-9999,-9999,4.1,0.5,0.2,0.03,-9999,-9999,-9999,2.6,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/6,BRIGHT BROWN,,,,,,,
1993,-9999,-9999,Ponta de Pedras,P004-93,40-60,-9999,-9999,-9999,-9999,4.2,0.7,0.2,0.02,-9999,-9999,-9999,3.2,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 6/1,"BROWNISH GRAY, 50% MOTTLE-7.5YR 5/6-BRIGHT BROWN",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P004-93,60-80,-9999,-9999,-9999,-9999,4.3,0.7,0.2,0.02,-9999,-9999,-9999,3.5,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5YR 6/1,"BROWNISH GRAY, 50% MOTTLE-7.5YR 5/6-BRIGHT BROWN",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P004-93,80-100,-9999,-9999,-9999,-9999,4.1,0.6,0.5,0.03,-9999,-9999,-9999,4.9,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,7.5R 2/3,"VERY DARK REDDISH BROWN, 50% MOTTLE-10YR 6/2-GRAYISH YELLOW BROWN",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P005-92,0-20,-9999,-9999,-9999,-9999,5,0.6,0.6,0.02,0.02,1.24,3.6,0.5,1.08,0.22,1.86,1,-9999,-9999,10,10,16,64,5YR 3/1,"BROWNISH BLACK, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P005-92,20-40,-9999,-9999,-9999,-9999,5,0.2,0.4,0.01,0.02,0.63,2.6,0.7,0.56,0.15,0.96,1,-9999,-9999,29,46,15,10,7.5YR 4/3,"BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P005-92,40-60,-9999,-9999,-9999,-9999,5,0.1,0.4,0.01,0.02,0.53,2,0.9,0.35,0.15,0.6,1,-9999,-9999,25,43,13,19,7.5YR 5/3,"DULL BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P005-92,60-80,-9999,-9999,-9999,-9999,5,0.2,0.3,0.01,0.02,0.53,1.7,0.8,0.33,0.11,0.57,1,-9999,-9999,27,40,12,21,7.5YR 5/4,"DULL BROWN, M",,,,,,,
1992,-9999,-9999,Ponta de Pedras,P005-92,80-100,-9999,-9999,-9999,-9999,5,0.2,0.4,0.01,0.04,0.63,1.8,0.7,0.21,0.11,0.36,1,-9999,-9999,27,40,11,22,7.5YR 5/6,"BRIGHT BROWN, M",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P005-93,0-20,-9999,-9999,-9999,-9999,4.6,5.6,5.5,0.17,-9999,-9999,-9999,0.4,-9999,-9999,-9999,4,-9999,-9999,-9999,-9999,-9999,,10YR 4/2,GRAYISH YELLOW BROWN,,,,,,,
1993,-9999,-9999,Ponta de Pedras,P005-93,20-40,-9999,-9999,-9999,-9999,5.2,5.3,5.9,0.12,-9999,-9999,-9999,0.7,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 6/6,"BRIGHT YELLOWISH BROWN, 50% MOTTLE-10YR 6/2-GRAYISH YELLOW BROWN",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P005-93,40-60,-9999,-9999,-9999,-9999,4.9,5.7,7.1,0.15,-9999,-9999,-9999,0.7,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 5/6,"YELLOWISH BROWN, 50% MOTTLE-10YR 5/2-GRAYISH YELLOW BROWN",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P005-93,60-80,-9999,-9999,-9999,-9999,4.8,4.8,9.8,0.19,-9999,-9999,-9999,0.6,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 5/1,"BROWNISH GRAY, 30% MOTTLE-10YR 5/6-YELLOWISH BROWN",,,,,,,
1993,-9999,-9999,Ponta de Pedras,P005-93,80-100,-9999,-9999,-9999,-9999,3.4,4.3,3.2,0.12,-9999,-9999,-9999,4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,10YR 4/1,BROWNISH GRAY,,,,,,,
1992,9844070,742225,Ponta de Pedras,P006-92,0-20,-9999,-9999,-9999,-9999,4.7,0.7,0.6,0.06,0.03,1.4,4.6,0.8,1.24,0.26,2.14,1,-9999,-9999,33,36,20,11,5YR 3/2,"DARK REDDISH BROWN, M",SS 2,6.5,Swidden/Mechanized,1970-forest; 1975-rice and/or beans (mec);  1978-fallow; 1984-manioc; 1986-fallow,Mechanized/Manual,1,yes
1992,9844070,742225,Ponta de Pedras,P006-92,20-40,-9999,-9999,-9999,-9999,4.7,0.2,0.3,0.02,0.03,0.55,3.6,0.9,0.77,0.19,1.33,1,-9999,-9999,28,33,24,15,5YR 4/3,"DULL REDDISH BROWN, M",SS 2,6.5,Swidden/Mechanized,1970-forest; 1975-rice and/or beans (mec);  1978-fallow; 1984-manioc; 1986-fallow,Mechanized/Manual,1,yes
1992,9844070,742225,Ponta de Pedras,P006-92,40-60,-9999,-9999,-9999,-9999,4.9,0,0.4,0.02,0.03,0.45,2.7,1,0.6,0.15,1.03,1,-9999,-9999,31,36,14,19,5YR 4/2,"GRAYISH RED, M",SS 2,6.5,Swidden/Mechanized,1970-forest; 1975-rice and/or beans (mec);  1978-fallow; 1984-manioc; 1986-fallow,Mechanized/Manual,1,yes
1992,9844070,742225,Ponta de Pedras,P006-92,60-80,-9999,-9999,-9999,-9999,4.9,0,0.3,0.01,0.03,0.34,4.5,1.3,0.7,0.15,1.2,1,-9999,-9999,29,35,12,24,5YR 4/4,"DULL REDDISH BROWN, M",SS 2,6.5,Swidden/Mechanized,1970-forest; 1975-rice and/or beans (mec);  1978-fallow; 1984-manioc; 1986-fallow,Mechanized/Manual,1,yes
1992,9844070,742225,Ponta de Pedras,P006-92,80-100,-9999,-9999,-9999,-9999,5,0,0.4,0.01,0.03,0.44,2.8,0.9,0.42,0.11,0.72,1,-9999,-9999,34,34,7,25,7.5YR 5/4,"DULL BROWN, M, 10% MOTTLE-2.5YR 4/8-REDDISH BROWN",SS 2,6.5,Swidden/Mechanized,1970-forest; 1975-rice and/or beans (mec);  1978-fallow; 1984-manioc; 1986-fallow,Mechanized/Manual,1,yes
1993,9841550,736850,Ponta de Pedras,P006-93,0-20,-9999,-9999,-9999,-9999,4.7,7.7,5.9,0.32,-9999,-9999,-9999,0.4,-9999,-9999,-9999,8,-9999,-9999,-9999,-9999,-9999,,10YR 4/2,GRAYISH YELLOW BROWN,Floodplain forest,-9999,Selective logging (>10 years),No data reported,-9999,-9999,-9999
1993,9841550,736850,Ponta de Pedras,P006-93,20-40,-9999,-9999,-9999,-9999,4.4,4,3.2,0.16,-9999,-9999,-9999,1.5,-9999,-9999,-9999,4,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/1,"BROWNISH GRAY, 20% MOTTLE-10YR 5/8-YELLOWISH BROWN",Floodplain forest,-9999,Selective logging (>10 years),No data reported,-9999,-9999,-9999
1993,9841550,736850,Ponta de Pedras,P006-93,40-60,-9999,-9999,-9999,-9999,4.2,3.9,2,0.21,-9999,-9999,-9999,2.4,-9999,-9999,-9999,3,-9999,-9999,-9999,-9999,-9999,,7.5YR 5/1,"BROWNISH GRAY, 20% MOTTLE-10YR 6/4-DULL YELLOW ORANGE",Floodplain forest,-9999,Selective logging (>10 years),No data reported,-9999,-9999,-9999
1993,9841550,736850,Ponta de Pedras,P006-93,60-80,-9999,-9999,-9999,-9999,4.1,3.6,5.7,0.21,-9999,-9999,-9999,3.1,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,,5Y 5/2,GRAYISH OLIVE,Floodplain forest,-9999,Selective logging (>10 years),No data reported,-9999,-9999,-9999
1993,9841550,736850,Ponta de Pedras,P006-93,80-100,-9999,-9999,-9999,-9999,4.2,3.2,0.8,0.17,-9999,-9999,-9999,3.5,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,,5Y 5/2,GRAYISH OLIVE,Floodplain forest,-9999,Selective logging (>10 years),No data reported,-9999,-9999,-9999
1993,-9999,-9999,Ponta de Pedras,P007-93,0-20,-9999,-9999,-9999,-9999,5,5.8,5.5,0.13,-9999,-9999,-9999,0.3,-9999,-9999,-9999,5,-9999,-9999,-9999,-9999,-9999,,10YR 3/3,DARK BROWN,,,,,,,
