"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/04/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/05/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/06/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","15","63.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/07/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/08/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/09/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/10/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/11/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/12/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/13/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/14/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","2","8.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/20/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","3","13.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/21/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/22/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/23/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/24/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/25/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/26/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/27/2021","AQS","010732059","1","0.6","ppm","7","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/28/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","2","8.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
